id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,9,0,0,9,1,1,1,0,1,6,4,1,7,1,1,1,7,3,1,1,1,1,7,7,1
mh1,mh1,50.0,1,1,1,1,16,1,0,0,0,16,0,28,29,16,16,16,0,16,16,0,16,16,29,0,0,0,16,16,16,16
mh2,mh2,50.0,0,1,1,1,1,1,1,1,1,1,4,1,1,7,7,1,4,0,0,4,8,0,3,4,4,4,8,0,0,0
mh3,mh3,50.0,1,1,1,1,3,1,2,2,1,3,3,3,3,3,3,7,3,11,3,3,3,11,3,3,3,3,3,11,11,3
mh4,mh4,50.0,8,9,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1
mnh0,mnh0,50.0,1,1,1,2,2,30,4,3,30,13,13,13,16,13,13,13,13,13,13,20,13,13,17,13,23,24,29,13,13,13
mnh1,mnh1,50.0,1,1,1,2,6,17,6,6,17,6,10,8,6,6,6,12,11,6,6,6,6,6,6,6,6,6,6,16,6,6
mnh2,mnh2,50.0,1,19,1,1,1,1,1,1,1,1,12,6,1,14,14,1,11,1,1,11,1,1,8,11,11,11,1,1,1,1
mnh3,mnh3,50.0,1,14,1,13,2,12,2,2,1,3,3,3,3,3,3,3,7,3,3,7,3,3,3,7,7,7,3,3,3,3
mnh4,mnh4,50.0,1,1,1,1,1,1,2,2,1,1,1,1,1,15,15,1,1,17,17,9,21,17,1,8,8,12,24,17,17,17
mnh5,mnh5,50.0,1,1,1,26,1,26,3,3,26,5,5,5,5,5,5,5,16,23,24,5,5,5,14,5,5,16,21,5,23,5
mnh6,mnh6,50.0,1,1,1,1,4,1,3,1,1,14,14,17,14,14,14,14,23,14,28,14,14,24,20,14,14,23,14,14,14,28
mnh7,mnh7,50.0,1,1,1,28,4,28,4,4,28,8,10,14,15,10,10,10,10,25,27,10,4,26,21,22,10,23,4,4,4,27
mnh8,mnh8,50.0,1,1,18,1,1,16,1,3,16,5,5,5,5,5,5,5,5,13,5,5,5,15,6,5,10,5,5,5,14,5
mnh9,mnh9,50.0,1,1,1,1,1,1,3,1,1,10,10,14,14,19,19,20,10,10,26,10,10,24,14,10,10,10,10,23,10,26
mnh10,mnh10,50.0,1,1,1,1,1,1,1,4,15,1,7,1,1,9,7,7,7,12,1,8,11,12,1,8,8,7,1,12,12,1
mnh11,mnh11,50.0,26,1,1,25,4,1,3,3,1,6,10,9,9,9,9,9,10,6,23,10,22,6,9,10,10,10,6,6,6,23
mnh12,mnh12,50.0,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1
mnh13,mnh13,50.0,1,1,13,2,2,2,2,2,2,3,3,3,3,3,3,3,8,3,11,3,3,3,7,3,3,8,3,3,3,11
mnh14,mnh14,50.0,1,1,1,5,5,5,5,6,5,9,14,9,9,9,9,9,9,26,24,9,25,24,9,9,9,20,24,24,24,24
lpsh0,lpsh0,1.0,1,1,1,8,8/9,36,8,10,36,8,8,8,8,8,8,22,8,32,8,8,29,32,13,0,8,8,25,32,33,34
lpsh1,lpsh1,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,9/10,0,0,8,0,0,4,0,0,2,2,0
lpsh2,lpsh2,1.0,0,0,0,4,9,0,9,10,0,9,9,0/12,13,15,15,9,9,0,0,9,0/9,0,13/14,9,0/9,9,9,0,0,16
lpsh3,lpsh3,1.0,0,1,0,18,8,6,6,6,6,6,6,6,6,6,6/14,13,6,6,17/6,6,6,6,6,6,0/6,6,0/6,6,16/6,6
lpsh4,lpsh4,1.0,1,1,1,22,0,0,6/7,5,0,0,0,0,8,15,15,0,0,0,0/21,0,18,0,8,10,0,0,18,0,0,0
lpsh5,lpsh5,1.0,1,1,1,1,0,1,0,0/2,1,3,3/4,3,3,3/6,3,4,4,3,0,4,3/7,3/9,3,0,3,4/5,3,3/8,3,3
lpsh6,lpsh6,1.0,0,0,0,1,1,18,7/8,1,19,1,1,9/10,9,14,14,1,1,1,0,1,1,1,9/11,12,1,1,1,0,1/17,0
lpsh7,lpsh7,1.0,1,1/14,16,1/13,4,1,4,5,1,6,0/6,7/8,0/6,6,6,6,6,6,6,6/9,6/12,6,6,6,6,6,11,6,6,6
lpsh8,lpsh8,1.0,0/1,0/1,0,6,12,28,6,6,28,6,6,6,6,6,23,19/20,6,6,6,13,0,6,6,6,6/15,6,6,6,6,6
lpsh9,lpsh9,1.0,1,1,1,4,4,4,7,4,16,4,4,4,0,4,4,11,4,14,4,4,0/4,14,0,4,10,4,4,14,14,4
lpsnh0,lpsnh0,1.0,1,1,1,1,4,1/7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
lpsnh1,lpsnh1,1.0,1,1,1,1,3,1,2,1,19,3,3/8,5,7,3,3,3,11,16,16,3,15,18,7,3,3,3,15,16,16,16
lpsnh2,lpsnh2,1.0,1,1,1,1,4,1,5/7,5,1,1,1,1,1/8,1/15,1,1,12,1,1,1,1,1,9,1,1,12,16,1,1,1
lpsnh3,lpsnh3,1.0,1,1,1,1,1,11,1,1,11,1,1,1,1,4,4,8/9,1,1,1,1,1,1,1,1,6,1,1,1,1,1
lpsnh4,lpsnh4,1.0,1,30,1,4/29,4,4,4,5,4,4,4,7,12,18,18,4,4,20/23,20/28,14,20,25,13,4,4,4,20,20,20,20/28
lpsnh5,lpsnh5,1.0,1,1,1,1,1,1,1,1,1,18,18,18,18,18,18,18,18,32/18,18,28,31,34,22,25,25,25,31,18,33,18/35
lpsnh6,lpsnh6,1.0,1,22,1,1/20,3,20,3/5,3,20,3,3,3,3,3,3,3/11,3,16,19/12,8,12,16,3/7,8/9,8,10,13,16/17,16,12
lpsnh7,lpsnh7,1.0,1,1,1,17,2,1,2,2,1,2,2/6,2/3,2,5/9,5,2,2,2,2,2,2/10,2,2,7,7,2,2,2,2,2
lpsnh8,lpsnh8,1.0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,9,1,9,9,5,7,1/8,1,9,9,9,9
lpsnh9,lpsnh9,1.0,1,1,14,1,1,1,1,1,1,5,6,6/7,6,6,6,6,6/9,5/12,5/13,6,5,5,6,6/8,6,6,11,5,5,5/13
lpsnh10,lpsnh10,1.0,1,1,1,1,1,1,12,10,1,1,22,1,20,1,1,44,22,1,1,27,1,1/51,20,22,31,22,1,50,1,52
lpsnh11,lpsnh11,1.0,1,1,1,1,1,1,1,1,1,5,9,5,5,5,13,5,9,16/15,18,12,5,15,5/8,9,9,9,5,15,15,5
