id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,3,3,3,3,3,6,3,3,3,3,0,0,3,3,3
mh1,mh1,50.0,1,2,2,2,2,2,2,2,2,2,2,2,8,2,0,0,2,6,0,2,2,2,2,2,0,2,2,0,2,2
mh2,mh2,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,11,1,1,1
mh3,mh3,50.0,1,1,5,1,0,8,8,13,8,8,8,8,12,8,8,8,14,8,8,8,8,8,0,8,8,8,8,8,8,8
mh4,mh4,50.0,0,2,2,2,1,2,2,2,2,2,2,2,12,2,2,11,2,2,2,0,0,0,0,5,0,0,13,0,0,2
mnh0,mnh0,50.0,1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1,17,1,16,9,9,9,20,9,15,9,25,9,9,18
mnh1,mnh1,50.0,1,1,1,4,1,4,4,4,4,4,4,4,9,4,8,8,4,8,8,4,4,4,4,6,8,4,4,4,4,12
mnh2,mnh2,50.0,1,6,2,2,2,2,2,2,2,7,7,2,2,2,2,2,2,11,11,9,9,9,2,9,10,9,2,9,9,2
mnh3,mnh3,50.0,2,1,1,1,1,1,1,1,1,4,4,1,6,5,7,6,6,10,10,5,5,5,6,5,7,5,6,5,5,6
mnh4,mnh4,50.0,1,1,1,1,1,1,1,11,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,7,1,13,1,1,1
mnh5,mnh5,50.0,1,2,2,2,3,5,5,5,5,9,8,5,5,5,5,5,5,5,5,5,5,5,5,5,108,10,5,5,5,5
mnh6,mnh6,50.0,1,1,1,1,1,4,4,4,4,4,4,4,8,4,5,5,4,5,5,4,4,4,9,4,5,4,10,4,4,4
mnh7,mnh7,50.0,1,5,5,5,4,9,15,10,11,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
mnh8,mnh8,50.0,1,4,4,4,4,4,4,7,7,4,4,7,7,7,11,7,15,11,11,7,7,7,15,7,13,9,17,7,7,15
mnh9,mnh9,50.0,1,3,1,6,2,8,8,8,8,8,8,8,8,16,19,19,23,19,19,15,18,15,25,15,19,15,25,15,15,24
mnh10,mnh10,50.0,1,1,1,4,1,4,9,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13
mnh11,mnh11,50.0,1,1,1,1,1,1,1,4,4,5,4,6,4,4,4,4,4,4,4,4,4,4,4,4,8,4,10,4,4,4
mnh12,mnh12,50.0,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,3,9,3,7,3,7,7,3
mnh13,mnh13,50.0,1,1,1,1,4,1,17,1,1,1,1,1,1,8,12,1,1,12,13,8,8,8,19,8,12,11,21,8,8,18
mnh14,mnh14,50.0,1,2,2,3,2,3,3,3,3,3,3,3,3,3,9,3,3,8,3,3,3,3,3,3,7,3,10,3,3,3
lpsh0,lpsh0,1.0,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,4/5,0/4/8,7,9,4,4,4
lpsh1,lpsh1,1.0,1,1,1,1,0/1,1,1,1,1,1,1,0/1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0/1,1,1
lpsh2,lpsh2,1.0,1,1,4,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,9,0,0,19,11/12,0,0
lpsh3,lpsh3,1.0,1,2,2,2,2,2,2/7,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3/6,4,0,0,3,3
lpsh4,lpsh4,1.0,1,1/2,1,1,1,1,1,1,1,3,1,1/4,1,1/5,1,1,1,1,8,1/5,1/5,7,1,5,1,1,1/10,1,1/5,1
lpsh5,lpsh5,1.0,1,1,1,1/2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0/7,1,1,1,7,1,1,1
lpsh6,lpsh6,1.0,0,0/2,0,0,0,0,0,0,0,0/3,0,0,13,0/4,13,13,0,13,13,0,8,0,0,0,13,0,0/15,0,0,0
lpsh7,lpsh7,1.0,1,2,2,2,1,3,21,0,0,3,3,0,0,0,0,20,23,0,0,0,0,0,0,4,18,0,25,0,0,0
lpsnh0,lpsnh0,1.0,1,2,2,4,2,16/15,4,5,8,5,5,9,8,5,8,8,17/8,8,8/14,11,5,5,8,5,8,5,20/8,5,10,18/8
lpsnh1,lpsnh1,1.0,1,1,1,1,1,6,1,1,1/2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1/5,1,1,1,1
lpsnh2,lpsnh2,1.0,1,1,1,1,2,4,4,8,5,5,5,5,5,5/6,5,5,5,5,5,5,5,5,9,5,5,7,5,5,5,5
lpsnh3,lpsnh3,1.0,1,1,1,1,4,1,1,13,1,1,1,1,1,1,1,1,8,11,1/8/11,1,1,1,8,7,8,1,8/14,1/7,1,8
lpsnh4,lpsnh4,1.0,1,2,2,2,2,2,2,4,4,4,4,5,4/8,4,8,11,8,8,8,4,4,4,8,4,8/9,4,14,4/6,4,8
lpsnh5,lpsnh5,1.0,1,2/3,2/3,2,1/2,4,4,16,4,4,4,4,6,10,6,6,6,6,6,12,10,10,17,10,15,10,17/20,10,10,17
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1/3,1,1,1,1
lpsnh7,lpsnh7,1.0,1,1,2,3,1,3,3,3,3,3,3,3,3/5/12/13,3/6/7,15,5,5/13,15,15,3,3,3,16/13,3,15,11,17,3,9,5/13
lpsnh8,lpsnh8,1.0,3,1,1,1/4,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6/10,6,6,6,6,6/7,6,6,6,6,6,6/11/12
lpsnh9,lpsnh9,1.0,1,1,1,1,1,3,10,3,3,3,3/4,3,3,3,7/8,7,6,9,7,3,3,3,6,3,7,3,6,3,3,6
lpsnh10,lpsnh10,1.0,1,1/2,1/2,1,1,1,1,1/13,1,1,1,1,1,4/6,11,11,1,11,11,1/4/6,4,7,1,6,12,4,1,7,1/4/6,1
lpsnh11,lpsnh11,1.0,1,1,5,1,4,1,1,1/13,6,1,1,1,6,1,8,6,8,6/8,12,1,1,1,8,1,6/9,7,8,1,1,8
lpsnh12,lpsnh12,1.0,1/2,1,1,1,1,3,3,3,3,3,3,3,3,6/7,3,3,3,3,3,6,6,6,3,6,3,6,14,6,6,3
lpsnh13,lpsnh13,1.0,1,1,1,1/3,1,6/7,6/7,7/8,8,7/8,8,8,8,10/11,20/9,21,22/8/9,20/9,20/9,10,14,10,9,10,9,17,28,10,12,9
lpsnh14,lpsnh14,1.0,1,1,1,1,1,1,1,1,1,1,1,1,19,11,1,17,18,1,1,11,11,11,18,11,1,11,20,11,12,18
lpsnh15,lpsnh15,1.0,1,1/2,1/2,6,2,6,6,6,6,6,6,6,6/10/11/15,6,10,11,10,6/10/11,10,8,8,8,10,8,13,8/9,14,8,8,6/10
lpsnh16,lpsnh16,1.0,1,1,1,1,2,1,13,1,1,1,1,1,1,1,1,1/11,11,1,1,9,9,9,1,9,1,9/10,16,9,9,1
lpsnh17,lpsnh17,1.0,1,1,1,1,1,3,3,4,4,4,4,4,4,7,4,4,4/8,4,4,4,4,4,9,4,4,4,9/11,4,4,9/10
lpsnh18,lpsnh18,1.0,1,3,3/5,3/5/6,3,3/22,3/22,8,18,13,13,18,18/21,18,18,18,18,18,18,19,18,18,18,18,18,18,18,18,18,18
lpsnh19,lpsnh19,1.0,1,1,1,1/2,2,1,1,1,1,5,5/10,1,1,1,1,1,16,1,15,1,1,1,1,1,1,1,1,1,1,1
lpsnh20,lpsnh20,1.0,1,1,1,1,1,13,1/14,1,1,1/8/9,1,1,10,1,1,1,15,1,1,1,1,1,15,1,1,1,18/15,1,1,16/17/15
