id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,10,1,1,1,1,1
mh1,mh1,50.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,7,1,6,1,1,4,5,5,1,1,1,1,1
mh2,mh2,50.0,1,0,1,1,1,0,1,1,0,1,1,3,1,10,10,0,9,1,1,0,1,1,5,1,1,1,1,1,1,12
mh3,mh3,50.0,1,1,1,1,8,0,4,4,1,8,8,8,8,8,8,8,8,18,16,8,16,18,10,8,8,8,16,18,18,16
mh4,mh4,50.0,1,9,1,1,1,8,1,1,8,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,5
mnh0,mnh0,50.0,25,23,1,1,1,20,1,1,20,1,1,3,1,1,1,15,1,1,18,1,1,17,13,1,27,1,1,16,1,18
mnh1,mnh1,50.0,1,20,24,1,2,1,2,2,1,2,2,2,6,2,2,9,2,16,10,2,15,16,7,2,2,25,10,16,16,10
mnh2,mnh2,50.0,1,19,20,18,1,1,1,1,17,1,1,1,1,1,1,13,1,14,1,1,1,15,1,1,1,1,1,1,1,1
mnh3,mnh3,50.0,1,17,1,1,1,1,3,5,1,1,1,1,1,13,1,1,1,16,1,1,14,1,9,11,1,20,1,1,1,1
mnh4,mnh4,50.0,1,1,1,9,1,9,1,1,9,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnh5,mnh5,50.0,1,1,1,1,3,1,1,1,22,3,11,7,3,16,16,15,3,3,20,12,3,3,3,12,12,3,3,3,3,3
mnh6,mnh6,50.0,1,1,1,1,3,1,3,3,1,3,3,3,3,9,9,3,8,11,11,6,3,11,3,3,3,8,10,11,12,11
