id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,3,1,5,38,19,1,25,1,21,21,13,0,1,27,10,10,1,0,0,0,0,29,25
mh1,mh1,50.0,3,1,17,0,3,15,0,3,0,8,25,17,1,1,1,20,20,13,0,1,22,8,12,14,0,0,17,17,25,0
mh2,mh2,50.0,0,0,0,0,1,0,0,5,0,8,35,0,35,43,35,33,33,14,0,44,0,0,0,0,45,0,0,32,35,42
mh3,mh3,50.0,1,1,1,1,3,13,1,3,1,1,0,15,23,23,23,1,1,7,11,23,23,1,1,1,16,16,32,20,23,0
mh4,mh4,50.0,1,1,1,10,1,1,1,1,5,1,18,12,18,17,18,1,1,1,5,36,21,1,1,5,12,12,42,12,38,35
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,16,7,1,1,1,1,6,12,14,14,1,1,1,1
mnh1,mnh1,50.0,1,43,20,2,2,17,2,2,2,2,38,23,39,38,38,35,27,2,15,38,41,2,2,6,23,23,45,23,38,38
mnh2,mnh2,50.0,3,1,18,10,3,10,14,3,14,10,1,1,1,25,1,20,20,10,14,1,28,10,10,14,19,19,34,1,1,28
mnh3,mnh3,50.0,1,40,1,1,1,19,1,1,1,6,33,25,33,33,33,30,1,13,17,33,33,6,6,1,44,25,46,28,33,38
mnh4,mnh4,50.0,1,57,14,1,4,1,1,5,1,6,41,19,41,55,41,35,39,6,11,60,52,10,6,11,22,22,22,24,61,52
mnh5,mnh5,50.0,1,1,1,10,1,2,2,1,2,7,25,1,25,34,25,22,22,3,9,38,34,4,4,2,1,1,16,1,25,34
mnh6,mnh6,50.0,3,1,17,13,5,3,3,6,3,3,29,17,33,39,32,14,26,8,3,47,39,3,3,3,21,21,17,17,29,39
mnh7,mnh7,50.0,1,39,12,1,1,1,1,3,1,1,47,10,22,28,18,17,17,8,9,18,28,1,6,1,10,10,48,10,46,37
mnh8,mnh8,50.0,1,1,25,23,1,5,5,1,5,11,39,26,30,31,30,25,28,18,21,30,31,11,11,5,26,26,26,26,38,31
mnh9,mnh9,50.0,1,1,1,5,1,5,15,4,15,9,1,1,29,1,1,1,1,13,17,47,1,9,9,15,24,24,37,1,1,32
