id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,0,0,0,0,0,0,0,0,0,21,1,31,3,3,1,3,1,0,1,1,0,7,31,3,3,3,0,0,0,14
mh1,mh1,50.0,1,7,4,4,4,4,4,4,4,4,10,4,4,4,9,4,9,4,9,9,20,4,4,4,13,4,4,4,20,4
mh2,mh2,50.0,1,5,5,5,24,5,5,5,5,5,9,24,11,11,9,11,9,15,9,9,5,5,24,14,11,11,11,16,5,5
mh3,mh3,50.0,1,4,0,4,4,0,0,0,0,0,5,4,11,12,5,12,5,0,9,5,0,16,4,12,12,12,10,0,18,19
mh4,mh4,50.0,1,6,5,5,25,5,21,21,21,5,5,27,5,5,5,5,5,21,0,10,21,21,27,5,5,5,19,23,21,5
mnh0,mnh0,50.0,1,3,14,14,3,17,17,18,21,17,4,3,3,9,3,3,3,18,3,3,21,19,3,5,3,3,3,21,23,17
mnh1,mnh1,50.0,1,3,3,3,3,3,3,3,3,3,3,3,15,17,11,17,11,20,3,13,3,3,3,17,17,17,19,3,3,3
mnh2,mnh2,50.0,1,2,12,2,2,2,2,2,2,2,2,2,2,2,5,2,4,2,2,5,2,2,2,2,2,2,2,14,2,18
mnh3,mnh3,50.0,1,7,7,7,7,7,7,21,7,7,14,22,7,19,11,19,12,21,14,11,7,21,22,19,19,19,7,7,7,7
mnh4,mnh4,50.0,1,2,2,2,26,2,2,2,2,25,3,26,7,7,3,7,3,2,3,3,15,2,26,7,7,7,9,14,2,21
mnh5,mnh5,50.0,1,1,1,1,1,12,9,1,9,12,1,1,1,6,1,6,1,1,1,1,9,1,1,6,6,6,1,9,9,12
mnh6,mnh6,50.0,3,1,93,93,99,93,93,93,93,93,83,99,1,87,79,1,79,93,84,79,93,95,99,86,87,1,92,93,93,93
mnh7,mnh7,50.0,1,1,1,1,1,14,14,16,14,14,7,1,9,9,4,11,4,14,4,4,14,14,1,10,9,11,13,18,14,24
mnh8,mnh8,50.0,1,1,1,14,1,16,16,22,16,28,1,34,7,1,1,1,1,25,4,3,16,19,34,8,1,1,13,16,16,16
mnh9,mnh9,50.0,1,1,1,1,21,1,1,1,1,1,1,21,1,11,6,1,1,16,1,1,1,14,21,10,1,1,13,1,1,1
mnh10,mnh10,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,15
mnh11,mnh11,50.0,1,2,2,2,2,15,8,8,8,14,2,2,2,2,2,2,2,8,2,2,8,11,21,2,2,2,2,8,8,2
mnh12,mnh12,50.0,1,1,1,1,1,1,6,6,6,1,1,9,4,1,1,1,1,6,1,1,6,6,1,1,1,1,1,6,6,1
mnh13,mnh13,50.0,1,1,1,1,1,1,1,9,1,1,1,1,2,2,1,2,1,1,1,1,11,1,1,2,4,2,2,10,11,1
mnh14,mnh14,50.0,1,2,2,2,2,2,2,2,2,2,11,2,2,2,3,2,4,22,13,3,2,2,26,2,2,16,17,23,2,2
lpsh0,lpsh0,1.0,0,0,8,8,0,8,8,8,8,8,0,0,5,4,0/3,4,0/2,8,0,3,8,9,0,4,4,4,6,8,8/12,8
lpsh1,lpsh1,1.0,1,1,1,1,1,1,1,1,1,1,6,1,3,3,5,9,3,1,3/8,5,12,11,1/14,3,3,9,3,1,1,0
lpsnh0,lpsnh0,1.0,1,7,7,7,29,7/27,7,7,7,25/26,7,29,14/15,7,8,7,7,7,7,7,24,19,36,16,7,7,7,7,24,25
lpsnh1,lpsnh1,1.0,1,1,1,1,1,1,1,1/13,1,1,6,1,7,9,1,9,1,14,3,1,1,1,1,9,11,9,1,1,1,1
lpsnh2,lpsnh2,1.0,1,7,6,6/7,6,6,6,6,6,20,7,6,7,7/11,6,7,6,6,7,6,6,6,6,7,11,7,7,6,6,13
lpsnh3,lpsnh3,1.0,1,3,1,1,1/28,27,1,20,1,1,1,1,18,1,6,1,6,24,16,6,1,22/23,1,1,1,1,1,1,1,1
