id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,2,1,2,2,2,2,2,2,2,9,2,9,2,2,9,2,2,9,2,0,2,7,0,2,8,9,13,2,14,0
mh1,mh1,50.0,1,2,1,15,1,1,30,5,5,13,15,13,10,5,13,0,1,14,1,5,1,5,15,5,5,13,1,20,15,15
mh2,mh2,50.0,1,0,21,1,1,1,22,1,1,5,1,5,1,1,5,20,1,5,1,1,1,1,15,1,1,5,11,1,15,15
mh3,mh3,50.0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,19,4,0,7,0,9,0,12,0,0,0,9,15,12,12
mh4,mh4,50.0,1,1,1,3,3,3,1,3,3,11,0,10,8,3,10,22,13,11,13,3,17,3,0,0,3,10,17,0,0,0
mnh0,mnh0,50.0,1,1,1,1,1,1,1,3,3,16,1,17,3,6,16,1,20,16,20,6,18,6,1,12,3,16,18,1,1,1
mnh1,mnh1,50.0,1,1,1,3,3,16,25,4,6,4,3,14,12,7,14,3,17,13,19,9,17,7,3,7,6,14,17,3,3,3
mnh2,mnh2,50.0,1,1,1,14,14,14,1,7,1,8,14,9,1,1,10,14,20,8,19,1,19,1,14,1,1,9,19,23,14,24
mnh3,mnh3,50.0,1,1,1,1,1,1,1,3,3,3,1,3,3,3,3,1,10,3,10,3,10,5,21,3,3,3,10,1,19,21
mnh4,mnh4,50.0,1,1,23,3,3,3,25,3,4,9,18,7,4,4,7,18,3,12,3,4,17,4,20,4,4,7,17,18,20,20
mnh5,mnh5,50.0,1,2,1,1,1,1,1,1,1,1,1,1,1,4,11,44,15,10,15,4,38,4,40,7,1,1,38,1,40,40
mnh6,mnh6,50.0,1,1,1,1,1,1,20,1,1,1,1,1,1,1,4,1,1,1,1,1,9,1,1,1,2,6,9,11,1,1
mnh7,mnh7,50.0,1,1,1,10,10,10,28,7,1,7,15,7,1,1,7,14,10,7,12,2,10,4,25,1,6,9,13,16,15,20
mnh8,mnh8,50.0,1,1,1,1,1,1,1,1,1,1,18,1,11,4,1,21,1,1,1,5,14,4,1,4,9,1,14,18,20,1
mnh9,mnh9,50.0,1,2,1,1,1,1,1,12,3,12,1,14,3,3,14,1,17,12,17,3,16,3,1,3,11,14,20,23,1,1
mnh10,mnh10,50.0,2,1,2,2,2,2,17,10,2,10,2,10,9,2,10,2,2,10,2,2,2,2,12,2,7,10,2,2,2,2
mnh11,mnh11,50.0,1,2,1,1,1,1,36,1,1,19,33,19,14,1,21,31,1,19,1,1,1,1,31,1,12,22,1,33,31,35
mnh12,mnh12,50.0,1,1,1,5,5,5,23,1,1,1,5,1,1,1,1,5,9,3,9,1,6,1,14,1,1,1,6,5,14,16
mnh13,mnh13,50.0,1,1,1,1,1,1,1,2,2,2,17,2,7,2,2,17,1,2,1,2,9,5,17,6,2,2,9,17,17,17
mnh14,mnh14,50.0,19,1,1,1,1,6,16,1,1,5,1,5,1,1,5,15,1,5,1,1,8,1,14,1,4,5,8,1,14,14
lpsh0,lpsh0,1.0,1,1,1,4,4,4,1,5,0,5,4/11,0/5,9,0,0,4,4,5,4,0,4,0,4,0,5,5,4,11/12,4,4
lpsh1,lpsh1,1.0,1,1,1,1,0,0,1/19,1,0,0/1,1,1,0,0,1,1,12,0/1,12,2/4,12,2,16,0,0,1/8/9/10,12,0,16,16/18
lpsh2,lpsh2,1.0,1,1,1,0,2,2,1,4,5,4,0,4,5,5,8,0,2,4,2,5,2,5,0,5,6,4,2,0/11,0,0
lpsh3,lpsh3,1.0,0,0/7,28,0,0,0,0,21/11,12/13,11,0,0,20,19/12,0,0,0,11,22,12,0/23,0,24,12,0,0,0,0,24,24
lpsh4,lpsh4,1.0,3,1/2,1,1/12,1/12,1,45,9,3/4,9,18,9,4,4,10/11,18,12,9,12,6,17/12,4,18,4,4,9,12,18,18,41/43
lpsh5,lpsh5,1.0,1,1,1,1,1,18/19,1,1,1,14,1,0,1,1,0,0,20,14,20,1,1,11,26,1,12,0/15,1,1,25/26,26
lpsnh0,lpsnh0,1.0,1,3/4,1,32/1,1,1,1,18,1,19,30,20,1/12,1,22,30,27,19,27,1,29,1,30/31,1,1,20,29,30,30,30
lpsnh1,lpsnh1,1.0,2,1,2,2/22,2,2,2/44,2,3,9,31,2,7,3,2/13,31,2,12,15,3,19/20/21,4,41,3,2/5,2,20/21,31,35,35
