id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,13,1,1,1,12,1,1,1,1,1,1,0,0,19,0,0,0,0,1,6,0,16,1,0,8,9,1,19
mh1,mh1,50.0,3,3,3,28,3,3,20,21,3,21,3,8,3,8,8,26,3,9,8,9,0,3,9,27,3,8,16,13,19,26
mh2,mh2,50.0,1,1,1,25,1,1,1,23,16,1,1,1,0,12,0,1,9,0,0,13,1,1,26,24,1,0,21,18,16,1
mh3,mh3,50.0,5,1,1,1,1,1,8,1,1,1,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
mh4,mh4,50.0,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,2,0,3,0,1,1,12,1,1,3,5,6,7,1
mnh0,mnh0,50.0,1,1,16,22,1,1,1,1,1,1,1,1,1,1,1,20,1,1,8,1,20,1,1,20,1,8,1,1,14,20
mnh1,mnh1,50.0,6,1,1,1,1,1,1,26,19,28,1,1,1,5,1,28,1,1,1,1,28,1,1,30,1,1,19,19,19,31
mnh2,mnh2,50.0,1,1,1,30,3,3,1,1,1,1,3,9,3,9,9,15,5,9,9,9,25,3,31,23,3,9,1,1,1,15
mnh3,mnh3,50.0,1,1,1,33,1,1,14,1,1,1,1,1,1,4,1,16,1,5,6,1,16,1,5,16,1,6,9,12,13,16
mnh4,mnh4,50.0,11,1,1,1,1,1,1,1,1,1,1,7,1,9,9,1,5,9,9,9,17,1,9,17,4,9,13,16,13,1
mnh5,mnh5,50.0,1,12,12,1,1,5,12,12,12,12,1,1,1,8,10,12,1,1,11,1,12,1,1,30,2,11,23,12,25,12
mnh6,mnh6,50.0,1,1,1,16,2,2,1,1,1,14,2,1,2,1,7,1,2,1,7,1,1,5,1,1,2,7,11,1,1,1
mnh7,mnh7,50.0,1,9,1,19,1,1,13,1,1,1,1,3,1,5,3,1,1,3,3,3,15,1,3,1,1,3,10,10,1,16
mnh8,mnh8,50.0,1,1,1,1,1,1,12,13,9,15,1,5,1,7,7,14,1,7,7,7,16,1,7,16,1,7,9,9,9,14
mnh9,mnh9,50.0,8,9,9,1,1,1,15,16,9,16,1,1,1,1,1,16,3,1,1,1,16,5,1,16,2,1,14,9,9,19
mnh10,mnh10,50.0,1,1,1,16,1,5,1,1,1,1,3,1,3,1,1,1,3,1,1,6,1,3,1,1,3,1,8,8,13,1
mnh11,mnh11,50.0,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,6,8,10,1,1,1,8,17,1,10,12,1,14,1
mnh12,mnh12,50.0,1,1,1,15,1,1,1,11,1,1,1,6,1,5,5,1,3,5,5,5,12,1,5,12,1,5,8,1,10,13
mnh13,mnh13,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,10,1,18,12,1,1,7,1,1,15
mnh14,mnh14,50.0,12,1,1,16,1,1,1,1,1,1,3,5,3,5,5,1,3,10,5,5,1,3,17,1,3,5,1,1,1,1
lpsh0,lpsh0,1.0,1,1,16/1,1,1,1,1,1,1,1,1,1,1,1,1/8,1/19,1,3,6,3,1,1,3,1,2,6,15,1,1,19
lpsh1,lpsh1,1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7,1,1,1,1,1,1
lpsh2,lpsh2,1.0,1,1,1,1,1,1,1,1,1,1,1,9,1,0/10,9,17,5,9,9,9,17,1,9,22,3,9,13,1,15,17
lpsh3,lpsh3,1.0,7,1,1,1,3,0/3,1,1,1,1,3,2,3,2,2/6,13,3,2,2,2,1,3,2,1,4,2,1,0/1,1,13
lpsh4,lpsh4,1.0,1,1/7,1,13,2,2,7,7,1/7,11,2,2,2,2,2,0/7,2,2,2,2,7,2,2,7,2,2,8,8,9,7
lpsh5,lpsh5,1.0,0,0,0,0,0,0,0/10,0,0,0,2,0,0,0/5/6,4,13,1,5,4/8,5,11,3,5,11,1,4/8,9,0,0,0
lpsh6,lpsh6,1.0,0,0,0,0,1,1,0,0,11,15,2/3/5,0,2/3/5,8/10,8,15,3,8,8,8,15,3/6/7,8,15,3,8,12,12/13,11,15
lpsh7,lpsh7,1.0,1,1,1,11,1,1/2,7,1,1,1/9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,0,1,1,1
lpsh8,lpsh8,1.0,1,1/14,1,1,1,1/3,1/14,1/20,1/14,1,3,10,3,10/11,10/12,1,3,10/11,10,10/11,1,7/8,11,1,0,10,17,1,1/19,1
