id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,0,0,25,1,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,4,5,1,5,10
mh1,mh1,50.0,1,1,4,1,1,1,1,1,1,4,4,4,4,4,6,4,6,6,10,6,7,4,7,4,7,6,6,8,6,4
mh2,mh2,50.0,1,1,2,23,0,20,22,21,23,2,2,2,2,2,11,0,11,11,6,0,6,18,6,15,6,0,0,9,0,16
mh3,mh3,50.0,1,1,1,1,8,10,12,12,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1
mh4,mh4,50.0,1,1,1,1,1,1,25,1,1,1,1,1,1,0,0,0,0,0,12,0,0,15,21,17,0,9,9,0,23,19
mnh0,mnh0,50.0,1,1,1,1,1,1,6,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnh1,mnh1,50.0,15,1,2,1,1,16,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,12,4,13,4,4,4,4,4,13
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,13,4,8,11,4,4,2,4,2,4,4,7,5,7,2
mnh3,mnh3,50.0,21,1,1,1,1,22,1,24,1,1,1,1,15,1,1,13,1,1,6,1,1,15,1,15,1,5,5,17,5,16
mnh4,mnh4,50.0,1,1,1,1,10,1,1,1,18,1,1,4,1,1,1,4,1,1,1,1,1,1,1,8,1,1,1,1,1,8
mnh5,mnh5,50.0,1,1,2,1,28,1,1,32,34,19,11,11,11,11,4,11,5,6,2,5,4,17,4,16,4,4,4,4,4,16
mnh6,mnh6,50.0,18,1,5,1,1,1,1,1,22,5,8,8,8,8,8,8,8,8,11,8,10,14,8,16,8,8,8,8,8,16
mnh7,mnh7,50.0,1,1,1,1,1,14,1,1,18,1,1,7,12,1,2,10,2,2,1,2,2,13,2,12,2,2,3,2,3,12
mnh8,mnh8,50.0,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,6,3,1,1,4,2,9,2,1,2,1,1,2,1,1
mnh9,mnh9,50.0,1,1,1,37,36,1,1,1,37,1,1,32,1,32,1,34,1,1,31,1,1,35,1,35,1,1,1,5,1,35
mnh10,mnh10,50.0,1,1,1,1,10,12,1,1,1,9,1,1,1,6,3,1,3,3,1,3,3,1,4,1,3,5,5,3,5,1
mnh11,mnh11,50.0,1,1,1,1,24,26,27,27,1,16,1,1,1,1,1,1,2,1,1,2,1,15,20,1,1,8,9,1,18,14
mnh12,mnh12,50.0,1,1,1,1,1,1,1,14,1,1,5,5,5,5,1,8,1,4,1,1,1,11,1,10,1,1,1,1,1,10
