id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,0,1,16,0,0,9,0,6,10,6,0,1,6,1,0,0,10,10,10,1,1,1,14
mh1,mh1,50.0,7,13,19,19,13,19,19,19,19,19,13,13,13,13,13,13,13,19,14,13,24,22,29,13,17,13,13,19,24,19
mh2,mh2,50.0,1,3,3,12,3,3,3,16,3,3,4,0,3,3,3,3,3,3,6,3,3,14,22,3,8,3,11,3,3,18
mh3,mh3,50.0,5,8,13,0,13,13,13,13,13,13,8,17,8,8,8,0,8,13,10,8,13,0,13,8,8,0,8,13,13,13
mh4,mh4,50.0,2,1,0,1,1,0,0,0,0,0,3,1,1,1,3,1,3,0,3,3,9,0,14,1,1,1,7,0,0,0
mnh0,mnh0,50.0,2,1,20,19,1,20,20,20,20,20,1,1,1,1,1,1,5,20,13,1,22,20,33,15,16,17,1,21,22,20
mnh1,mnh1,50.0,6,7,7,7,7,19,7,7,7,19,13,22,7,7,7,16,7,18,7,7,7,7,23,14,15,16,7,7,7,19
mnh2,mnh2,50.0,1,1,1,15,1,20,1,1,1,20,5,1,9,13,3,9,3,1,5,3,19,1,1,9,9,9,1,1,19,22
mnh3,mnh3,50.0,2,1,1,1,1,1,1,1,1,1,5,1,13,5,5,5,7,1,5,5,1,17,1,5,5,5,5,1,1,1
mnh4,mnh4,50.0,13,17,17,17,17,17,17,17,17,17,17,37,27,27,24,27,22,17,17,24,17,17,37,27,27,27,17,34,17,17
mnh5,mnh5,50.0,1,1,15,1,1,20,15,15,15,22,2,1,7,10,2,10,2,15,6,2,15,15,24,11,10,10,7,18,15,20
mnh6,mnh6,50.0,3,6,5,5,25,20,5,5,19,23,5,25,12,15,5,16,5,5,5,7,19,5,25,12,12,16,18,19,19,20
mnh7,mnh7,50.0,1,2,2,2,14,2,2,2,2,2,4,14,2,8,2,8,2,12,7,2,2,2,18,8,8,8,2,13,2,2
mnh8,mnh8,50.0,2,5,5,5,5,5,15,15,15,5,6,5,10,5,6,5,6,15,6,6,15,15,19,5,5,5,5,15,15,5
mnh9,mnh9,50.0,1,1,1,1,1,1,20,1,20,1,1,1,15,15,1,15,1,1,1,1,22,1,33,15,15,15,17,20,22,28
mnh10,mnh10,50.0,1,1,1,15,23,21,20,19,20,19,5,24,8,8,4,12,3,19,3,4,20,19,25,9,8,8,13,20,20,19
mnh11,mnh11,50.0,2,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,14,1,16,7,8,1,1,1,14,1
mnh12,mnh12,50.0,5,1,25,25,1,25,25,27,25,25,1,45,20,20,1,20,1,27,1,11,31,27,52,20,20,20,1,25,31,42
mnh13,mnh13,50.0,1,1,14,14,26,14,14,15,14,14,1,34,10,10,1,10,1,16,8,1,14,15,31,10,10,10,1,23,14,25
mnh14,mnh14,50.0,2,1,1,1,1,1,1,1,1,22,13,1,1,1,7,1,8,18,6,12,19,1,1,1,1,1,1,1,19,1
lpsh0,lpsh0,1.0,2,5,1,1,1,14,1,1/10,1,14,1,1,7,1,0,1,1,10,1,0,0/1/13,0,1,1,1,1,1,1,1,14
lpsh1,lpsh1,1.0,2,1,3,3,1,3,3,10,3,3,1,1,0,0,3,3,4,10,1,3,3,10,1,7,3,3/8,3,3,3,3
lpsh2,lpsh2,1.0,0,6,6,6,6,6,6,6/14,6,6,10,0,12,6,6,6,6,6,11,6/8,6,6,21,6,6,6,6,0/6,6,6
lpsh3,lpsh3,1.0,1,4,8,4,4,8,8,8,8,8,6,4,4,4,4,0,4,8,6,4,8,8,4,4,4,4,4,8,8/10,8
lpsh4,lpsh4,1.0,1,0,0,0,0/17,0,15,0,15,0,0,0,6,6,0,6,0,14,5,0,15,0/12,0,6,6,6/7,9,15,15,0
lpsh5,lpsh5,1.0,1,1,1,1,1,1,7,6,7,1,1,1,1,1,1,2/3,1,6,1,1,7,6,0/1,1,1,2/3,1,7,7,0
lpsh6,lpsh6,1.0,0,0,0,0,15,0/12,0,0,0,0,5,0,0,0,0,8,0,0,3,0/2,0,10,0,0,0,8,0,0,0,13/14
lpsh7,lpsh7,1.0,0/1,1,12,1,1,12,16/18,16,16/18,12,4,0/1,1,8,4,10,4,16,4,4,16/18,19/20,0,7,7,10,1/11,16,16,12
lpsnh0,lpsnh0,1.0,1,4,4,4,4,24,24,24/31,24,24,4,4,21,21,4,21,4,24,4,5,24,29,35,21,21,21,4,24,24,32
lpsnh1,lpsnh1,1.0,1,2,2,2/15,2,2,2/18,16,2,2,2,2,11,11,2,11/12,2/6,16,2,2,2,16,2,11/12/13,12,11/12,14,2,2,20
lpsnh2,lpsnh2,1.0,2,5,5,25,5,27,30,30,30,45,17,5,18,20,14,22,9,32,17,16,30,31,48/5,20,20,20,23,30,30,27
lpsnh3,lpsnh3,1.0,1,1,23,22,1,23,25,29,25,23,1,1,16,16,1/4,17,1,29,1/3,1,31,29,1,16,16,17/18,16,25/30,25/31,23
lpsnh4,lpsnh4,1.0,1,1,1/18,18,1,28,20,20,20,28,1/11,1,12,17,8/9/10,1,1/6,20,1/11,8,20,25,38,15,1,1,1,20,20,32
lpsnh5,lpsnh5,1.0,2,1,1,1,1,17,18,18,22/23,17,9,28,10,10,1,10,1,18,1,1,24,18,31,10,11,10,1,22/23,24,17
